accuracy,precision,recall,f1,balanced_accuracy,mcc,auc
0.8055555555555556,0.8055555555555556,0.8055555555555556,0.8055555555555556,0.8055555555555556,0.6111111111111112,0.8935185185185186
0.4965277777777778,0.49651416122004355,0.4965277777777778,0.4960356250678831,0.4965277777777778,-0.006958047678723883,0.5250289351851852
0.8333333333333334,0.8335907335907335,0.8333333333333333,0.8333011769245611,0.8333333333333333,0.6669240172520741,0.9298562885802469
0.6354166666666666,0.636529391744056,0.6354166666666667,0.6346723044397463,0.6354166666666667,0.27194378192565893,0.6948061342592593
0.8090277777777778,0.8090426814564745,0.8090277777777778,0.809025475326429,0.8090277777777778,0.6180704590545644,0.8872733410493827
0.5972222222222222,0.5972409801273394,0.5972222222222222,0.5972027972027971,0.5972222222222222,0.19446320144486856,0.625048225308642
0.8541666666666666,0.8542349990353078,0.8541666666666667,0.8541596334699784,0.8541666666666667,0.708401662406307,0.9253713348765432
0.8958333333333334,0.8965217391304348,0.8958333333333333,0.8957881024750325,0.8958333333333333,0.7923547734168841,0.9697145061728396
0.9375,0.9375,0.9375,0.9375,0.9375,0.875,0.978298611111111
